,index,crime_type,date,Beat,Neigborhood,NPU,lat,lon,type_crime,year,temperature,percentage_rain,rain_indicator
86913,86913,LARCENY-NON VEHICLE,2020-02-10,609.0,Edgewood,O,33.75674,-84.34619,LARCENY,2020,42.95208333333333,0.2916666666666667,1
86914,86914,LARCENY-NON VEHICLE,2020-02-10,201.0,,C,33.819790000000005,-84.45051,LARCENY,2020,42.95208333333333,0.2916666666666667,1
86915,86915,LARCENY-NON VEHICLE,2020-02-10,501.0,Atlantic Station,E,33.792120000000004,-84.39554,LARCENY,2020,42.95208333333333,0.2916666666666667,1
86916,86916,LARCENY-NON VEHICLE,2020-02-10,613.0,Piedmont Heights,F,33.79668,-84.36950999999998,LARCENY,2020,42.95208333333333,0.2916666666666667,1
86917,86917,LARCENY-NON VEHICLE,2020-02-10,110.0,Almond Park,G,33.78526,-84.46082,LARCENY,2020,42.95208333333333,0.2916666666666667,1
86918,86918,LARCENY-NON VEHICLE,2020-02-10,204.0,Berkeley Park,D,33.80388,-84.41278,LARCENY,2020,42.95208333333333,0.2916666666666667,1
86919,86919,LARCENY-NON VEHICLE,2020-02-10,102.0,Vine City,L,33.75504,-84.41457,LARCENY,2020,42.95208333333333,0.2916666666666667,1
86920,86920,LARCENY-FROM VEHICLE,2020-02-10,106.0,Bankhead,K,33.76746,-84.42796,LARCENY,2020,42.95208333333333,0.2916666666666667,1
86921,86921,LARCENY-FROM VEHICLE,2020-02-10,209.0,North Buckhead,B,33.86385,-84.38036,LARCENY,2020,42.95208333333333,0.2916666666666667,1
86922,86922,LARCENY-NON VEHICLE,2020-02-10,303.0,Mechanicsville,V,33.73829,-84.39484,LARCENY,2020,42.95208333333333,0.2916666666666667,1
86923,86923,LARCENY-NON VEHICLE,2020-02-10,410.0,Campbellton Road,R,33.70355,-84.45576,LARCENY,2020,42.95208333333333,0.2916666666666667,1
86924,86924,LARCENY-NON VEHICLE,2020-02-10,509.0,Downtown,M,33.76491,-84.3826,LARCENY,2020,42.95208333333333,0.2916666666666667,1
86925,86925,LARCENY-NON VEHICLE,2020-02-10,510.0,Downtown,M,33.75571,-84.38116,LARCENY,2020,42.95208333333333,0.2916666666666667,1
86926,86926,LARCENY-NON VEHICLE,2020-02-10,602.0,Poncey-Highland,N,33.7729,-84.35240999999998,LARCENY,2020,42.95208333333333,0.2916666666666667,1
86927,86927,LARCENY-FROM VEHICLE,2020-02-10,604.0,Old Fourth Ward,M,33.760940000000005,-84.36599,LARCENY,2020,42.95208333333333,0.2916666666666667,1
86928,86928,LARCENY-FROM VEHICLE,2020-02-10,212.0,Morningside/Lenox Park,F,33.8097,-84.36553,LARCENY,2020,42.95208333333333,0.2916666666666667,1
86929,86929,LARCENY-FROM VEHICLE,2020-02-10,509.0,Downtown,M,33.7599,-84.38346999999997,LARCENY,2020,42.95208333333333,0.2916666666666667,1
86930,86930,LARCENY-FROM VEHICLE,2020-02-10,305.0,The Villages at Carver,Y,33.71348,-84.39052,LARCENY,2020,42.95208333333333,0.2916666666666667,1
86931,86931,LARCENY-FROM VEHICLE,2020-02-10,304.0,Peoplestown,V,33.72822,-84.38686,LARCENY,2020,42.95208333333333,0.2916666666666667,1
86932,86932,LARCENY-FROM VEHICLE,2020-02-10,504.0,Downtown,M,33.76614,-84.3876,LARCENY,2020,42.95208333333333,0.2916666666666667,1
86933,86933,LARCENY-FROM VEHICLE,2020-02-10,106.0,Knight Park/Howell Station,K,33.784620000000004,-84.42156,LARCENY,2020,42.95208333333333,0.2916666666666667,1
86934,86934,LARCENY-FROM VEHICLE,2020-02-10,201.0,Brandon,C,33.8222,-84.41866999999998,LARCENY,2020,42.95208333333333,0.2916666666666667,1
86935,86935,LARCENY-FROM VEHICLE,2020-02-10,509.0,Downtown,M,33.76509,-84.3833,LARCENY,2020,42.95208333333333,0.2916666666666667,1
86936,86936,LARCENY-FROM VEHICLE,2020-02-10,202.0,Chastain Park,A,33.8752,-84.39373,LARCENY,2020,42.95208333333333,0.2916666666666667,1
86937,86937,LARCENY-FROM VEHICLE,2020-02-10,613.0,,F,33.790279999999996,-84.34365,LARCENY,2020,42.95208333333333,0.2916666666666667,1
86938,86938,LARCENY-FROM VEHICLE,2020-02-10,211.0,,E,33.81637,-84.38954,LARCENY,2020,42.95208333333333,0.2916666666666667,1
86939,86939,LARCENY-FROM VEHICLE,2020-02-10,608.0,Druid Hills,N,33.77359000000001,-84.34612,LARCENY,2020,42.95208333333333,0.2916666666666667,1
86940,86940,LARCENY-FROM VEHICLE,2020-02-10,204.0,Underwood Hills,D,33.81395,-84.43106999999998,LARCENY,2020,42.95208333333333,0.2916666666666667,1
86941,86941,LARCENY-FROM VEHICLE,2020-02-10,603.0,Old Fourth Ward,M,33.76462,-84.36561,LARCENY,2020,42.95208333333333,0.2916666666666667,1
86942,86942,LARCENY-FROM VEHICLE,2020-02-10,414.0,Princeton Lakes,P,33.65486,-84.50787,LARCENY,2020,42.95208333333333,0.2916666666666667,1
86943,86943,LARCENY-FROM VEHICLE,2020-02-10,505.0,Midtown,E,33.77166,-84.38874,LARCENY,2020,42.95208333333333,0.2916666666666667,1
86944,86944,LARCENY-FROM VEHICLE,2020-02-10,601.0,Virginia Highland,F,33.77516,-84.35905,LARCENY,2020,42.95208333333333,0.2916666666666667,1
86945,86945,LARCENY-FROM VEHICLE,2020-02-10,610.0,Kirkwood,O,33.76121,-84.32125,LARCENY,2020,42.95208333333333,0.2916666666666667,1
86946,86946,LARCENY-FROM VEHICLE,2020-02-10,201.0,Brandon,C,33.83133,-84.42498,LARCENY,2020,42.95208333333333,0.2916666666666667,1
86947,86947,LARCENY-FROM VEHICLE,2020-02-10,411.0,Greenbriar,R,33.68845,-84.49328,LARCENY,2020,42.95208333333333,0.2916666666666667,1
86948,86948,LARCENY-FROM VEHICLE,2020-02-10,503.0,Midtown,E,33.78584,-84.38413,LARCENY,2020,42.95208333333333,0.2916666666666667,1
86949,86949,LARCENY-FROM VEHICLE,2020-02-10,612.0,East Atlanta,W,33.741279999999996,-84.34622,LARCENY,2020,42.95208333333333,0.2916666666666667,1
86950,86950,LARCENY-FROM VEHICLE,2020-02-10,604.0,Old Fourth Ward,M,33.75398,-84.36804000000002,LARCENY,2020,42.95208333333333,0.2916666666666667,1
86951,86951,LARCENY-FROM VEHICLE,2020-02-10,509.0,Downtown,M,33.75991,-84.38521999999998,LARCENY,2020,42.95208333333333,0.2916666666666667,1
86952,86952,LARCENY-FROM VEHICLE,2020-02-10,207.0,Ardmore,E,33.80426,-84.39375,LARCENY,2020,42.95208333333333,0.2916666666666667,1
86953,86953,LARCENY-FROM VEHICLE,2020-02-09,505.0,Downtown,M,33.77124,-84.38884,LARCENY,2020,39.46333333333333,0.0,0
86954,86954,LARCENY-FROM VEHICLE,2020-02-09,501.0,Home Park,E,33.78116,-84.4107,LARCENY,2020,39.46333333333333,0.0,0
86955,86955,LARCENY-FROM VEHICLE,2020-02-09,509.0,Downtown,M,33.7602,-84.38554,LARCENY,2020,39.46333333333333,0.0,0
86956,86956,LARCENY-FROM VEHICLE,2020-02-09,310.0,Browns Mill Park,Z,33.6887,-84.36924,LARCENY,2020,39.46333333333333,0.0,0
86957,86957,LARCENY-FROM VEHICLE,2020-02-09,503.0,Midtown,E,33.78179,-84.38378,LARCENY,2020,39.46333333333333,0.0,0
86958,86958,LARCENY-FROM VEHICLE,2020-02-09,212.0,Lindridge/Martin Manor,F,33.81693,-84.35206,LARCENY,2020,39.46333333333333,0.0,0
86959,86959,LARCENY-FROM VEHICLE,2020-02-09,505.0,Midtown,E,33.77369,-84.38918000000002,LARCENY,2020,39.46333333333333,0.0,0
86960,86960,LARCENY-FROM VEHICLE,2020-02-09,608.0,Candler Park,N,33.76786,-84.34159,LARCENY,2020,39.46333333333333,0.0,0
86961,86961,LARCENY-FROM VEHICLE,2020-02-09,610.0,Kirkwood,O,33.75846,-84.31985,LARCENY,2020,39.46333333333333,0.0,0
86962,86962,LARCENY-FROM VEHICLE,2020-02-09,601.0,Virginia Highland,F,33.78719,-84.36374,LARCENY,2020,39.46333333333333,0.0,0
86963,86963,LARCENY-FROM VEHICLE,2020-02-09,613.0,Morningside/Lenox Park,F,33.80311,-84.35871,LARCENY,2020,39.46333333333333,0.0,0
86964,86964,LARCENY-FROM VEHICLE,2020-02-09,601.0,Virginia Highland,F,33.78217,-84.34994,LARCENY,2020,39.46333333333333,0.0,0
86965,86965,LARCENY-FROM VEHICLE,2020-02-09,611.0,The Villages at East Lake,O,33.74116,-84.31572,LARCENY,2020,39.46333333333333,0.0,0
86966,86966,LARCENY-FROM VEHICLE,2020-02-09,607.0,Boulevard Heights,W,33.7231,-84.36349,LARCENY,2020,39.46333333333333,0.0,0
86967,86967,LARCENY-FROM VEHICLE,2020-02-09,309.0,Perkerson,X,33.682320000000004,-84.41417,LARCENY,2020,39.46333333333333,0.0,0
86968,86968,LARCENY-FROM VEHICLE,2020-02-09,306.0,Sylvan Hills,X,33.71131,-84.42291999999998,LARCENY,2020,39.46333333333333,0.0,0
86969,86969,LARCENY-FROM VEHICLE,2020-02-09,508.0,Downtown,M,33.76401,-84.38898,LARCENY,2020,39.46333333333333,0.0,0
86970,86970,LARCENY-FROM VEHICLE,2020-02-09,512.0,Downtown,M,33.74816,-84.39459000000002,LARCENY,2020,39.46333333333333,0.0,0
86971,86971,LARCENY-FROM VEHICLE,2020-02-09,501.0,Atlantic Station,E,33.79274,-84.39791,LARCENY,2020,39.46333333333333,0.0,0
86972,86972,LARCENY-FROM VEHICLE,2020-02-09,504.0,Marietta Street Artery,E,33.77795,-84.40849,LARCENY,2020,39.46333333333333,0.0,0
86973,86973,LARCENY-FROM VEHICLE,2020-02-09,602.0,Inman Park,N,33.76437,-84.35526,LARCENY,2020,39.46333333333333,0.0,0
86974,86974,LARCENY-FROM VEHICLE,2020-02-09,313.0,South River Gardens,Z,33.66061,-84.35549,LARCENY,2020,39.46333333333333,0.0,0
86975,86975,LARCENY-FROM VEHICLE,2020-02-09,204.0,Berkeley Park,D,33.80388,-84.41278,LARCENY,2020,39.46333333333333,0.0,0
86976,86976,LARCENY-FROM VEHICLE,2020-02-09,201.0,,C,33.819790000000005,-84.45051,LARCENY,2020,39.46333333333333,0.0,0
86977,86977,LARCENY-FROM VEHICLE,2020-02-09,209.0,North Buckhead,B,33.8596,-84.37979,LARCENY,2020,39.46333333333333,0.0,0
86978,86978,LARCENY-FROM VEHICLE,2020-02-09,505.0,Midtown,E,33.77836,-84.39007,LARCENY,2020,39.46333333333333,0.0,0
86979,86979,LARCENY-FROM VEHICLE,2020-02-09,503.0,Midtown,E,33.78601,-84.38445,LARCENY,2020,39.46333333333333,0.0,0
86980,86980,LARCENY-FROM VEHICLE,2020-02-09,208.0,Buckhead Forest,B,33.84564,-84.37462,LARCENY,2020,39.46333333333333,0.0,0
86981,86981,LARCENY-FROM VEHICLE,2020-02-09,204.0,Underwood Hills,D,33.80352,-84.41455,LARCENY,2020,39.46333333333333,0.0,0
86982,86982,LARCENY-FROM VEHICLE,2020-02-09,209.0,East Chastain Park,B,33.85988,-84.38156,LARCENY,2020,39.46333333333333,0.0,0
86983,86983,LARCENY-FROM VEHICLE,2020-02-09,211.0,Lindbergh/Morosgo,B,33.83005,-84.36245,LARCENY,2020,39.46333333333333,0.0,0
86984,86984,LARCENY-FROM VEHICLE,2020-02-09,613.0,Piedmont Heights,F,33.79592,-84.37025,LARCENY,2020,39.46333333333333,0.0,0
86985,86985,LARCENY-NON VEHICLE,2020-02-09,501.0,Home Park,E,33.78279000000001,-84.40229000000002,LARCENY,2020,39.46333333333333,0.0,0
86986,86986,LARCENY-NON VEHICLE,2020-02-09,507.0,Downtown,M,33.75772,-84.3972,LARCENY,2020,39.46333333333333,0.0,0
86987,86987,LARCENY-NON VEHICLE,2020-02-09,206.0,Buckhead Village,B,33.838879999999996,-84.37995,LARCENY,2020,39.46333333333333,0.0,0
86988,86988,LARCENY-NON VEHICLE,2020-02-09,407.0,Fairburn Mays,H,33.74107,-84.50997,LARCENY,2020,39.46333333333333,0.0,0
86989,86989,LARCENY-NON VEHICLE,2020-02-09,102.0,Vine City,L,33.75504,-84.41457,LARCENY,2020,39.46333333333333,0.0,0
86990,86990,LARCENY-NON VEHICLE,2020-02-09,102.0,Vine City,L,33.75504,-84.41457,LARCENY,2020,39.46333333333333,0.0,0
86991,86991,LARCENY-NON VEHICLE,2020-02-09,210.0,Lenox,B,33.846759999999996,-84.36211999999998,LARCENY,2020,39.46333333333333,0.0,0
86992,86992,LARCENY-NON VEHICLE,2020-02-09,211.0,Lindbergh/Morosgo,B,33.82403,-84.36328,LARCENY,2020,39.46333333333333,0.0,0
86993,86993,LARCENY-NON VEHICLE,2020-02-09,310.0,Browns Mill Park,Z,33.68148,-84.39421999999998,LARCENY,2020,39.46333333333333,0.0,0
86994,86994,LARCENY-NON VEHICLE,2020-02-09,207.0,Brookwood Hills,E,33.807990000000004,-84.39355,LARCENY,2020,39.46333333333333,0.0,0
86995,86995,LARCENY-NON VEHICLE,2020-02-09,601.0,Virginia Highland,F,33.77702,-84.35269,LARCENY,2020,39.46333333333333,0.0,0
86996,86996,LARCENY-NON VEHICLE,2020-02-09,613.0,Piedmont Heights,F,33.79789,-84.37101,LARCENY,2020,39.46333333333333,0.0,0
86997,86997,LARCENY-NON VEHICLE,2020-02-09,401.0,West End,T,33.740970000000004,-84.41809,LARCENY,2020,39.46333333333333,0.0,0
86998,86998,AUTO THEFT,2020-02-09,606.0,Reynoldstown,N,33.747640000000004,-84.35394000000002,AUTO THEFT,2020,39.46333333333333,0.0,0
86999,86999,AUTO THEFT,2020-02-09,613.0,Morningside/Lenox Park,F,33.80338,-84.34425,AUTO THEFT,2020,39.46333333333333,0.0,0
87000,87000,AGG ASSAULT,2020-02-09,404.0,Westview,T,33.744679999999995,-84.4365,AGG ASSAULT,2020,39.46333333333333,0.0,0
87001,87001,AGG ASSAULT,2020-02-09,305.0,Chosewood Park,Y,33.71734,-84.36865,AGG ASSAULT,2020,39.46333333333333,0.0,0
87002,87002,AGG ASSAULT,2020-02-09,402.0,Oakland City,S,33.72828,-84.42220999999998,AGG ASSAULT,2020,39.46333333333333,0.0,0
87003,87003,AGG ASSAULT,2020-02-09,212.0,Morningside/Lenox Park,F,33.812740000000005,-84.36659,AGG ASSAULT,2020,39.46333333333333,0.0,0
87004,87004,BURGLARY-RESIDENCE,2020-02-09,201.0,,C,33.82114,-84.44713,BURGLARY,2020,39.46333333333333,0.0,0
87005,87005,BURGLARY-RESIDENCE,2020-02-09,105.0,Washington Park,K,33.75935,-84.41821,BURGLARY,2020,39.46333333333333,0.0,0
87006,87006,BURGLARY-RESIDENCE,2020-02-09,107.0,Grove Park,J,33.76912,-84.4512,BURGLARY,2020,39.46333333333333,0.0,0
87007,87007,BURGLARY-RESIDENCE,2020-02-09,105.0,West Lake,J,33.7627,-84.44094,BURGLARY,2020,39.46333333333333,0.0,0
87008,87008,BURGLARY-RESIDENCE,2020-02-08,407.0,Wildwood (NPU-H),H,33.73924,-84.51816,BURGLARY,2020,33.425000000000004,0.25,1
87009,87009,BURGLARY-RESIDENCE,2020-02-08,111.0,Adamsville,H,33.7615,-84.50152,BURGLARY,2020,33.425000000000004,0.25,1
87010,87010,BURGLARY-RESIDENCE,2020-02-08,302.0,Pittsburgh,V,33.72535,-84.40382,BURGLARY,2020,33.425000000000004,0.25,1
87011,87011,BURGLARY-RESIDENCE,2020-02-08,112.0,Collier Heights,I,33.777429999999995,-84.47815,BURGLARY,2020,33.425000000000004,0.25,1
87012,87012,BURGLARY-NONRES,2020-02-08,305.0,South Atlanta,Y,33.715109999999996,-84.37935999999998,BURGLARY,2020,33.425000000000004,0.25,1
87013,87013,BURGLARY-NONRES,2020-02-08,212.0,Piedmont Heights,F,33.81007,-84.3713,BURGLARY,2020,33.425000000000004,0.25,1
87014,87014,BURGLARY-RESIDENCE,2020-02-08,108.0,Dixie Hills,J,33.75974,-84.45753,BURGLARY,2020,33.425000000000004,0.25,1
87015,87015,ROBBERY-RESIDENCE,2020-02-08,410.0,Fort Valley,R,33.70055,-84.45149,ROBBERY,2020,33.425000000000004,0.25,1
87016,87016,AGG ASSAULT,2020-02-08,313.0,Blair Villa/Poole Creek,Z,33.661190000000005,-84.3794,AGG ASSAULT,2020,33.425000000000004,0.25,1
87017,87017,AGG ASSAULT,2020-02-08,307.0,Lakewood Heights,Y,33.70185,-84.38046,AGG ASSAULT,2020,33.425000000000004,0.25,1
87018,87018,AGG ASSAULT,2020-02-08,207.0,,E,33.81133,-84.38989000000002,AGG ASSAULT,2020,33.425000000000004,0.25,1
87019,87019,ROBBERY-PEDESTRIAN,2020-02-08,512.0,Downtown,M,33.750479999999996,-84.39599,ROBBERY,2020,33.425000000000004,0.25,1
87020,87020,AUTO THEFT,2020-02-08,103.0,Riverside,D,33.81125,-84.47594000000002,AUTO THEFT,2020,33.425000000000004,0.25,1
87021,87021,AUTO THEFT,2020-02-08,312.0,Glenrose Heights,Z,33.66662,-84.38088,AUTO THEFT,2020,33.425000000000004,0.25,1
87022,87022,AUTO THEFT,2020-02-08,608.0,Candler Park,N,33.76571,-84.34056,AUTO THEFT,2020,33.425000000000004,0.25,1
87023,87023,AUTO THEFT,2020-02-08,305.0,The Villages at Carver,Y,33.71283,-84.38841,AUTO THEFT,2020,33.425000000000004,0.25,1
87024,87024,AUTO THEFT,2020-02-08,309.0,Perkerson,X,33.69004,-84.41415,AUTO THEFT,2020,33.425000000000004,0.25,1
87025,87025,AUTO THEFT,2020-02-08,504.0,Downtown,M,33.7655,-84.39623,AUTO THEFT,2020,33.425000000000004,0.25,1
87026,87026,AUTO THEFT,2020-02-08,509.0,Downtown,M,33.77097,-84.38753,AUTO THEFT,2020,33.425000000000004,0.25,1
87027,87027,LARCENY-NON VEHICLE,2020-02-08,503.0,Home Park,E,33.780609999999996,-84.40916,LARCENY,2020,33.425000000000004,0.25,1
87028,87028,LARCENY-NON VEHICLE,2020-02-08,501.0,Home Park,E,33.78603,-84.40966999999998,LARCENY,2020,33.425000000000004,0.25,1
87029,87029,LARCENY-NON VEHICLE,2020-02-08,508.0,Downtown,M,33.76206,-84.39568,LARCENY,2020,33.425000000000004,0.25,1
87030,87030,LARCENY-NON VEHICLE,2020-02-08,303.0,Mechanicsville,V,33.73724,-84.39859,LARCENY,2020,33.425000000000004,0.25,1
87031,87031,LARCENY-NON VEHICLE,2020-02-08,102.0,Vine City,L,33.75504,-84.41457,LARCENY,2020,33.425000000000004,0.25,1
87032,87032,LARCENY-NON VEHICLE,2020-02-08,405.0,Harland Terrace,I,33.75177,-84.4857,LARCENY,2020,33.425000000000004,0.25,1
87033,87033,LARCENY-NON VEHICLE,2020-02-08,109.0,Center Hill,J,33.7762,-84.47236,LARCENY,2020,33.425000000000004,0.25,1
87034,87034,LARCENY-NON VEHICLE,2020-02-08,208.0,North Buckhead,B,33.85302,-84.36278,LARCENY,2020,33.425000000000004,0.25,1
87035,87035,LARCENY-NON VEHICLE,2020-02-08,210.0,Lenox,B,33.846759999999996,-84.36211999999998,LARCENY,2020,33.425000000000004,0.25,1
87036,87036,LARCENY-NON VEHICLE,2020-02-08,210.0,Lenox,B,33.846759999999996,-84.36211999999998,LARCENY,2020,33.425000000000004,0.25,1
87037,87037,LARCENY-NON VEHICLE,2020-02-08,405.0,Harland Terrace,I,33.75177,-84.4857,LARCENY,2020,33.425000000000004,0.25,1
87038,87038,LARCENY-NON VEHICLE,2020-02-08,210.0,Lenox,B,33.848420000000004,-84.36643000000002,LARCENY,2020,33.425000000000004,0.25,1
87039,87039,LARCENY-FROM VEHICLE,2020-02-08,507.0,Castleberry Hill,M,33.74651,-84.40219,LARCENY,2020,33.425000000000004,0.25,1
87040,87040,LARCENY-FROM VEHICLE,2020-02-08,603.0,Old Fourth Ward,M,33.76681,-84.36338,LARCENY,2020,33.425000000000004,0.25,1
87041,87041,LARCENY-FROM VEHICLE,2020-02-08,305.0,Chosewood Park,Y,33.72157,-84.38505,LARCENY,2020,33.425000000000004,0.25,1
87042,87042,LARCENY-FROM VEHICLE,2020-02-08,505.0,Midtown,E,33.77255,-84.38249,LARCENY,2020,33.425000000000004,0.25,1
87043,87043,LARCENY-FROM VEHICLE,2020-02-08,612.0,East Atlanta,W,33.733959999999996,-84.33466,LARCENY,2020,33.425000000000004,0.25,1
87044,87044,LARCENY-FROM VEHICLE,2020-02-08,608.0,Druid Hills,N,33.77694,-84.34468000000003,LARCENY,2020,33.425000000000004,0.25,1
87045,87045,LARCENY-FROM VEHICLE,2020-02-08,607.0,Custer/McDonough/Guice,W,33.716879999999996,-84.35375,LARCENY,2020,33.425000000000004,0.25,1
87046,87046,LARCENY-FROM VEHICLE,2020-02-08,612.0,East Atlanta,W,33.74006,-84.3466,LARCENY,2020,33.425000000000004,0.25,1
87047,87047,LARCENY-FROM VEHICLE,2020-02-08,504.0,Marietta Street Artery,E,33.772529999999996,-84.39835,LARCENY,2020,33.425000000000004,0.25,1
87048,87048,LARCENY-FROM VEHICLE,2020-02-08,501.0,Home Park,E,33.78332,-84.40974,LARCENY,2020,33.425000000000004,0.25,1
87049,87049,LARCENY-FROM VEHICLE,2020-02-08,604.0,Sweet Auburn,M,33.754909999999995,-84.37680999999998,LARCENY,2020,33.425000000000004,0.25,1
87050,87050,LARCENY-FROM VEHICLE,2020-02-08,401.0,West End,T,33.74053,-84.41671,LARCENY,2020,33.425000000000004,0.25,1
87051,87051,LARCENY-FROM VEHICLE,2020-02-08,105.0,Hunter Hills,K,33.76276,-84.43364,LARCENY,2020,33.425000000000004,0.25,1
87052,87052,LARCENY-FROM VEHICLE,2020-02-08,605.0,Oakland,W,33.74798,-84.37673000000002,LARCENY,2020,33.425000000000004,0.25,1
87053,87053,LARCENY-FROM VEHICLE,2020-02-08,401.0,West End,T,33.7388,-84.4136,LARCENY,2020,33.425000000000004,0.25,1
87054,87054,LARCENY-FROM VEHICLE,2020-02-08,208.0,Buckhead Forest,B,33.844770000000004,-84.37258,LARCENY,2020,33.425000000000004,0.25,1
87055,87055,LARCENY-FROM VEHICLE,2020-02-07,305.0,South Atlanta,Y,33.71567,-84.38415,LARCENY,2020,42.60958333333333,0.5833333333333334,1
87056,87056,LARCENY-FROM VEHICLE,2020-02-07,503.0,Midtown,E,33.78452,-84.38844,LARCENY,2020,42.60958333333333,0.5833333333333334,1
87057,87057,LARCENY-FROM VEHICLE,2020-02-07,509.0,Garden Hills,B,33.83469,-84.37954,LARCENY,2020,42.60958333333333,0.5833333333333334,1
87058,87058,LARCENY-FROM VEHICLE,2020-02-07,614.0,Midtown,E,33.77661,-84.3774,LARCENY,2020,42.60958333333333,0.5833333333333334,1
87059,87059,LARCENY-FROM VEHICLE,2020-02-07,612.0,East Atlanta,W,33.73874,-84.33833,LARCENY,2020,42.60958333333333,0.5833333333333334,1
87060,87060,LARCENY-FROM VEHICLE,2020-02-07,305.0,Chosewood Park,Y,33.721540000000005,-84.38083,LARCENY,2020,42.60958333333333,0.5833333333333334,1
87061,87061,LARCENY-FROM VEHICLE,2020-02-07,612.0,East Atlanta,W,33.73381,-84.34326,LARCENY,2020,42.60958333333333,0.5833333333333334,1
87062,87062,LARCENY-FROM VEHICLE,2020-02-07,414.0,Ben Hill,P,33.6639,-84.52377,LARCENY,2020,42.60958333333333,0.5833333333333334,1
87063,87063,LARCENY-FROM VEHICLE,2020-02-07,202.0,Chastain Park,A,33.88051,-84.40501,LARCENY,2020,42.60958333333333,0.5833333333333334,1
87064,87064,LARCENY-FROM VEHICLE,2020-02-07,209.0,North Buckhead,B,33.87489,-84.3807,LARCENY,2020,42.60958333333333,0.5833333333333334,1
87065,87065,LARCENY-FROM VEHICLE,2020-02-07,206.0,Garden Hills,B,33.83683,-84.38117,LARCENY,2020,42.60958333333333,0.5833333333333334,1
87066,87066,LARCENY-FROM VEHICLE,2020-02-07,608.0,Lake Claire,N,33.76238,-84.32211,LARCENY,2020,42.60958333333333,0.5833333333333334,1
87067,87067,LARCENY-FROM VEHICLE,2020-02-07,505.0,Midtown,E,33.77258,-84.38449,LARCENY,2020,42.60958333333333,0.5833333333333334,1
87068,87068,LARCENY-FROM VEHICLE,2020-02-07,503.0,Midtown,E,33.780429999999996,-84.38456,LARCENY,2020,42.60958333333333,0.5833333333333334,1
87069,87069,LARCENY-FROM VEHICLE,2020-02-07,108.0,,I,33.75056,-84.45044,LARCENY,2020,42.60958333333333,0.5833333333333334,1
87070,87070,LARCENY-FROM VEHICLE,2020-02-07,501.0,Home Park,E,33.785779999999995,-84.40706999999998,LARCENY,2020,42.60958333333333,0.5833333333333334,1
87071,87071,LARCENY-FROM VEHICLE,2020-02-07,103.0,Riverside,D,33.8104,-84.47705,LARCENY,2020,42.60958333333333,0.5833333333333334,1
87072,87072,LARCENY-FROM VEHICLE,2020-02-07,502.0,Ansley Park,E,33.79404,-84.38465,LARCENY,2020,42.60958333333333,0.5833333333333334,1
87073,87073,LARCENY-FROM VEHICLE,2020-02-07,411.0,Greenbriar,R,33.68845,-84.49328,LARCENY,2020,42.60958333333333,0.5833333333333334,1
87074,87074,LARCENY-FROM VEHICLE,2020-02-07,508.0,Downtown,M,33.76206,-84.39568,LARCENY,2020,42.60958333333333,0.5833333333333334,1
87075,87075,LARCENY-FROM VEHICLE,2020-02-07,306.0,Sylvan Hills,X,33.70278,-84.41017,LARCENY,2020,42.60958333333333,0.5833333333333334,1
87076,87076,LARCENY-FROM VEHICLE,2020-02-07,602.0,Inman Park,N,33.76191,-84.36039,LARCENY,2020,42.60958333333333,0.5833333333333334,1
87077,87077,LARCENY-FROM VEHICLE,2020-02-07,503.0,Midtown,E,33.78409,-84.38353000000002,LARCENY,2020,42.60958333333333,0.5833333333333334,1
87078,87078,LARCENY-FROM VEHICLE,2020-02-07,501.0,Home Park,E,33.78654,-84.39909,LARCENY,2020,42.60958333333333,0.5833333333333334,1
87079,87079,LARCENY-FROM VEHICLE,2020-02-07,606.0,Reynoldstown,N,33.748979999999996,-84.36119000000002,LARCENY,2020,42.60958333333333,0.5833333333333334,1
87080,87080,LARCENY-FROM VEHICLE,2020-02-07,614.0,Midtown,E,33.779090000000004,-84.36717,LARCENY,2020,42.60958333333333,0.5833333333333334,1
87081,87081,LARCENY-FROM VEHICLE,2020-02-07,503.0,Midtown,E,33.78601,-84.38445,LARCENY,2020,42.60958333333333,0.5833333333333334,1
87082,87082,LARCENY-FROM VEHICLE,2020-02-07,604.0,Sweet Auburn,M,33.75454000000001,-84.37601,LARCENY,2020,42.60958333333333,0.5833333333333334,1
87083,87083,LARCENY-FROM VEHICLE,2020-02-07,602.0,Inman Park,N,33.75773,-84.36196,LARCENY,2020,42.60958333333333,0.5833333333333334,1
87084,87084,LARCENY-FROM VEHICLE,2020-02-07,501.0,Home Park,E,33.78559,-84.40626,LARCENY,2020,42.60958333333333,0.5833333333333334,1
87085,87085,LARCENY-FROM VEHICLE,2020-02-07,209.0,East Chastain Park,B,33.857820000000004,-84.38159,LARCENY,2020,42.60958333333333,0.5833333333333334,1
87086,87086,LARCENY-FROM VEHICLE,2020-02-07,504.0,Marietta Street Artery,E,33.779140000000005,-84.41116,LARCENY,2020,42.60958333333333,0.5833333333333334,1
87087,87087,LARCENY-FROM VEHICLE,2020-02-07,511.0,Downtown,M,33.75286,-84.3912,LARCENY,2020,42.60958333333333,0.5833333333333334,1
87088,87088,LARCENY-FROM VEHICLE,2020-02-07,103.0,Blandtown,D,33.78765,-84.41428,LARCENY,2020,42.60958333333333,0.5833333333333334,1
87089,87089,LARCENY-NON VEHICLE,2020-02-07,601.0,Virginia Highland,F,33.78151,-84.36713,LARCENY,2020,42.60958333333333,0.5833333333333334,1
